student_id,name,age,gender,score,phone,extension,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address,city,postal,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year
859,Kevin King,20,Female,88.0,+1-525-531-8835,,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,Python,90.0,Pending,,Good,139.0,2006-03-20 00:00:00,"Barnettshire 20-kv, dom 48",Garytown,,"build, task",1.0,2.0,5.0,"expert, race",4,1404.0,1152.0,Lenovo,2018,Xiaomi,2023
860,,21,Female,50.0,,,kendra65@yahoo.com,2015-02-07 00:00:00,Data Science,100.0,Active,,Average,180.0,1993-04-22 07:05:04,76896 Walker Crossroad Suite 276,Port Rhonda,,,,,,,,,,,,,
861,,19,,,+1-815-908-7367,367,,2023-06-05 19:35:00,Data Science,76.0,Inactive,0.0,Good,87.0,1975-06-21 00:00:00,,New Briannaside,,"letter, race",,,,,,,,,,,
862,,18,Male,76.0,,,melissa44@nelson.com,2024-10-29 00:00:00,Data Science,,Active,,,106.0,2022-09-23 14:39:58,"Keithville 16-kv, dom 47",Kellyport,,"season, much",1.0,4.0,2.0,"spend, all",3,1281.0,1226.0,Lenovo,2021,Xiaomi,2024
864,,20,Female,90.0,,,edward98@yahoo.com,1989-10-02 06:49:00,Python,100.0,Active,3.7,Good,143.0,1971-04-16 00:00:00,,East Kendraborough,,"believe, religious",5.0,3.0,3.0,"treat, civil",3,828.0,775.0,Dell,2017,Xiaomi,2022
865,Kayla Arroyo,20,Female,,+1-841-329-3989,,,1995-09-23 00:00:00,Python,100.0,Inactive,3.64,Excellent,157.0,2007-12-27 00:00:00,,Hicksfurt,,"million, difference",1.0,1.0,2.0,"front, fight",5,1080.0,1422.0,Lenovo,2019,Samsung,2019
866,,21,,,,,kingkyle@smith-king.net,1995-06-05 00:00:00,Data Science,74.0,Inactive,,,186.0,1981-10-11 00:00:00,,South Brandon,,"fall, garden",5.0,2.0,3.0,"main, money",0,1401.0,869.0,HP,2016,Apple,2022
867,Jessica Wilkinson,22,Female,90.0,+1-707-785-1092,,sdixon@gmail.com,2025-11-08 00:00:00,Data Science,,Pending,4.5,Average,59.0,2012-09-29 05:08:40,"North Bobby 7-kv, dom 41",Clarkborough,,"agent, provide",4.0,3.0,1.0,"phone, write",2,879.0,705.0,HP,2015,Apple,2024
868,,20,Female,,,,edwardsalejandro@phillips.org,2022-10-23 00:00:00,Data Science,100.0,Inactive,,Excellent,227.0,2001-01-26 00:00:00,24542 Kirby Parks,Meganstad,,,,,,,,,,,,,
869,Kelly Santos,19,Male,73.0,,,christine60@yahoo.com,2009-12-10 00:00:00,Data Science,100.0,Inactive,,Excellent,127.0,1986-10-02 11:14:00,,West Raymondville,,"practice, week",1.0,2.0,2.0,"to, dog",0,200.0,419.0,Dell,2020,Apple,2021
870,,19,Female,87.0,+1-814-616-6704,704,jacksonphilip@jones.info,2010-09-19 00:00:00,Python,,Active,4.5,,154.0,1988-05-13 19:21:00,"Lake Kimberlyside 7-kv, dom 18",South Christopherview,,"certainly, fear",,,,,,,,,,,
871,Sarah Juarez,19,Female,,,,robersonrhonda@petersen.com,2023-04-18 06:32:20,Python,,Inactive,4.5,Excellent,66.0,2005-05-29 14:10:00,8578 Carr Plains,Anneshire,,,,,,,,,,,,,
872,Stephanie Anderson,21,Female,90.0,+1-811-251-6010,,,2006-03-22 00:00:00,Python,,Pending,3.7,Good,184.0,2023-11-12 03:02:51,East Jonathan,Reedland,100769,,,,,,,,,,,,
873,,20,,,+1-654-403-4572,,,2010-06-30 00:00:00,Data Science,,Inactive,0.0,Excellent,270.0,2022-06-13 00:00:00,"Apartment 38, Santosside district",New Kathleentown,100536,"sound, sell",1.0,5.0,2.0,"team, however",0,637.0,1423.0,Lenovo,2022,Samsung,2020
874,Justin Smith,,,90.0,,,kevin23@hotmail.com,2023-04-04 04:18:29,Data Science,100.0,Active,,Excellent,140.0,2013-12-02 23:13:25,Mcculloughview,East Anita,100318,"movie, guy",4.0,4.0,1.0,"friend, gas",1,613.0,385.0,HP,2023,Apple,2019
875,Karen Hall,18,Female,,+1-321-718-8171,,davidadams@yahoo.com,1982-10-31 00:00:00,Python,100.0,Active,,Average,226.0,2021-07-06 15:09:06,74391 Alexandra Knoll,Lake David,,"economy, financial",1.0,2.0,4.0,"fast, major",1,602.0,585.0,Dell,2018,Samsung,2018
876,,20,Male,90.0,+1-702-871-1474,,hopkinsjulie@gmail.com,2015-05-24 00:00:00,Data Science,,Pending,,Excellent,139.0,2002-01-25 00:00:00,"East Brucemouth 3-kv, dom 17",Jessicamouth,,"offer, young",,,,,,,,,,,
877,Haley Fowler,20,Female,90.0,+1-225-985-4986,986,alexkent@travis.com,2021-02-19 12:36:23,Python,100.0,Active,2.52,,195.0,1973-05-24 00:00:00,"Rodriguezshire 21-kv, dom 15",Charleschester,,"focus, economic",2.0,1.0,2.0,"including, girl",0,1335.0,616.0,Lenovo,2022,Apple,2021
878,Andrea Young,,Female,62.0,+1-363-365-0213,,,2022-12-28 11:14:05,Data Science,100.0,Active,,Good,219.0,1991-04-27 00:00:00,05295 Kendra Plain,East Alexander,,"believe, Mr",,,,,,,,,,,
879,Yesenia Nguyen,19,Female,77.0,+1-419-364-8953,,williamscarolyn@gmail.com,2011-08-22 00:00:00,Python,100.0,Active,4.5,Average,57.0,2005-04-02 13:45:11,"West Keith 1-kv, dom 11",Tylermouth,,"reach, direction",3.0,3.0,2.0,"among, fear",4,547.0,1382.0,Dell,2017,Xiaomi,2023
880,,19,Female,74.0,+1-812-925-9444,444,chernandez@yahoo.com,1984-03-30 07:37:28,Data Science,100.0,Active,0.0,,268.0,1995-09-22 00:00:00,,Henryburgh,,"cup, these",,,,,,,,,,,
881,Jasmine Wilcox,21,,,+1-886-119-5751,,kelsey14@yahoo.com,1970-02-05 00:00:00,Data Science,94.0,Active,3.7,,250.0,2012-05-28 22:15:05,Leahchester,Claytonchester,100315,"wonder, camera",3.0,2.0,4.0,"will, success",2,1159.0,697.0,Lenovo,2021,Xiaomi,2019
882,Eric Gonzales,21,Male,84.0,+1-172-816-5558,558,,2005-10-30 07:28:00,Python,86.0,Inactive,4.5,Good,152.0,1982-10-08 00:00:00,"Apartment 36, Johnsonbury district",South Donaldtown,100549,"interesting, fish",,,,,,,,,,,
883,Curtis Cox,20,Female,92.0,+1-436-463-5172,,shawna25@hotmail.com,1993-10-25 00:00:00,Python,,Active,3.7,Excellent,91.0,1999-03-24 00:00:00,Robertsonview,Johnbury,100062,"establish, assume",3.0,1.0,1.0,"family, religious",4,251.0,353.0,Lenovo,2022,Xiaomi,2021
884,,22,,72.0,,,kristincarter@willis.com,1994-07-23 11:13:29,Python,100.0,Inactive,,Excellent,249.0,2012-06-07 00:00:00,Port Alexanderborough,Hernandezville,100602,"moment, return",3.0,4.0,2.0,"base, with",4,1165.0,653.0,HP,2022,Apple,2018
885,Mark Mccall,19,,90.0,,,qvincent@gmail.com,2008-03-27 08:42:00,Data Science,,Active,0.0,Excellent,83.0,2006-07-01 09:24:00,8483 Kenneth Harbor,Millerhaven,,"something, not",3.0,4.0,4.0,"bring, customer",0,1484.0,846.0,HP,2021,Apple,2024
886,Thomas Nelson,20,Male,90.0,+1-354-965-8982,982,,1972-09-27 00:00:00,Data Science,,Pending,3.7,Good,88.0,1970-08-27 00:00:00,"Apartment 25, East Justin district",East Michael,100910,"message, head",3.0,2.0,4.0,"forward, capital",3,1428.0,1036.0,Dell,2019,Apple,2024
887,Danielle Baker,21,,97.0,+1-346-021-3140,,campbellcharles@hogan-gilmore.com,2011-03-18 20:14:00,Python,,Pending,4.5,,247.0,1978-02-14 00:00:00,4332 Tanner Village Suite 017,Port Joshuabury,,,,,,,,,,,,,
888,John Barrera,20,Female,74.0,+1-487-240-4723,723,,2017-10-24 17:10:37,Python,100.0,Inactive,,Good,106.0,2002-01-23 13:10:09,699 David Valleys Apt. 047,Teresaville,,"effort, write",,,,,,,,,,,
889,Christina Harris,18,Female,63.0,,,,1974-05-27 00:00:00,Data Science,100.0,Inactive,4.5,Good,202.0,1970-10-10 00:00:00,"Apartment 30, Jonathanshire district",North Thomasmouth,100993,"relationship, reveal",,,,,,,,,,,
891,Robin Potts,18,Female,63.0,+1-000-444-0093,,,2019-06-27 15:35:00,Data Science,100.0,Active,4.5,Excellent,228.0,2022-01-26 10:14:43,"Apartment 42, North Brittany district",North Mistymouth,100625,"skill, less",3.0,4.0,5.0,"friend, court",5,1344.0,730.0,Dell,2023,Apple,2020
892,David Sanders,18,Female,65.0,+1-464-735-1655,51655,,2022-05-03 01:14:52,Data Science,100.0,Active,4.39,,76.0,1983-09-28 16:25:06,"Robinsonland 17-kv, dom 50",Shawnbury,,,,,,,,,,,,,
893,William Kennedy,20,Female,72.0,+1-136-858-7169,7169,qmurphy@case-pham.com,2007-01-08 00:00:00,Data Science,100.0,Active,3.7,Excellent,77.0,2008-03-04 00:00:00,"Apartment 28, Erinport district",Hollymouth,100647,"large, amount",,,,,,,,,,,
894,Mrs. Kristy Payne,20,,61.0,+1-387-930-4256,04256,adamskyle@hotmail.com,2011-04-07 15:53:00,Data Science,100.0,Active,4.5,Average,87.0,2011-11-21 00:00:00,"Apartment 26, Penaborough district",New Caseyside,100472,"wife, his",3.0,3.0,2.0,"out, player",3,658.0,918.0,HP,2018,Xiaomi,2023
895,Brandon Miles,18,Female,88.0,,,amanda90@gmail.com,2023-11-19 00:00:00,Data Science,83.0,Active,0.0,,264.0,1999-06-21 18:00:39,78495 Brittany Trail,North Laurastad,,"simply, course",,,,,,,,,,,
896,Melissa Cortez,21,Female,68.0,+1-521-794-9150,,joe35@lopez-anderson.com,1988-03-31 00:00:00,Python,100.0,Inactive,,Average,206.0,1990-06-17 00:00:00,,Port Melissaburgh,,"film, again",5.0,3.0,1.0,"back, pick",5,1202.0,568.0,HP,2017,Apple,2018
897,,20,Female,90.0,+1-158-864-6290,290,,1986-09-12 00:00:00,Python,100.0,Pending,,,107.0,2021-10-24 03:17:49,East Angie,East Davidhaven,100152,"someone, generation",1.0,3.0,5.0,"game, lead",3,693.0,1475.0,Dell,2015,Samsung,2023
898,Alejandro Pierce,20,Male,63.0,+1-842-781-5575,15575,kathleen51@fowler.info,1975-12-06 00:00:00,Python,,Active,,Excellent,247.0,1994-09-23 00:00:00,"Apartment 3, West Madisonberg district",North Jennifer,100586,,,,,,,,,,,,
899,,,Female,,+1-662-887-5088,088,,2021-02-08 16:43:06,Data Science,100.0,Pending,,Good,225.0,2021-11-26 20:33:31,"Apartment 35, Velasquezfurt district",Williamsmouth,100998,"kitchen, these",,,,,,,,,,,
900,Michael Guerra,18,Female,90.0,+1-933-792-0750,,,1990-09-27 11:36:38,Python,100.0,Inactive,3.7,Average,167.0,2003-05-09 19:54:57,"Murphyberg 11-kv, dom 30",New Ryanfort,,,,,,,,,,,,,
901,Megan Nelson,20,Female,60.0,+1-784-250-1975,01975,,2017-03-31 20:25:34,Data Science,100.0,Inactive,3.7,Good,174.0,2000-09-03 00:00:00,"Apartment 19, Jenniferport district",Port Jacquelineshire,100946,"customer, security",3.0,2.0,3.0,"stage, go",5,601.0,409.0,HP,2022,Samsung,2023
902,Paul Cummings,20,,90.0,+1-574-147-4844,844,,2023-05-11 00:09:06,Data Science,,Inactive,,Average,204.0,2017-01-03 01:59:00,"Apartment 44, Davisfort district",New Michael,100800,"scene, friend",1.0,1.0,1.0,"land, moment",0,1014.0,616.0,Lenovo,2022,Xiaomi,2023
903,Jennifer Lucas,22,Male,90.0,+1-775-087-0500,70500,,2014-01-18 00:00:00,Python,100.0,Active,2.57,,200.0,2021-05-19 00:00:00,,East Ronaldview,,"including, address",,,,,,,,,,,
904,Kevin Aguirre,21,Female,90.0,+1-883-870-4602,04602,zking@ramirez-rodriguez.biz,1970-05-18 13:55:42,Data Science,100.0,Pending,3.7,,258.0,1993-10-03 14:58:46,Valentineview,Port Donald,100855,"thus, leader",5.0,4.0,3.0,"save, debate",1,840.0,649.0,Lenovo,2017,Samsung,2022
905,Michael Garcia,20,Male,61.0,,,april16@hernandez.com,2020-07-22 00:00:00,Python,,Inactive,,Good,188.0,2001-10-03 00:00:00,,Sallyland,,"keep, speak",5.0,1.0,4.0,"per, short",2,361.0,1225.0,HP,2015,Samsung,2021
906,Vicki Cardenas,20,Female,,,,jason39@yahoo.com,2012-01-05 00:00:00,Python,,Inactive,,Average,98.0,2021-04-06 03:38:52,,Daisyton,,"task, hand",4.0,1.0,3.0,"tell, PM",4,1442.0,906.0,Dell,2022,Apple,2023
907,,20,Female,77.0,,,barbaradaniels@vasquez-jackson.info,1984-08-14 00:00:00,Data Science,,Inactive,,Good,293.0,2018-05-19 00:00:00,Craneville,North Peter,100507,"deep, together",,,,,,,,,,,
908,,18,,90.0,+1-966-917-0594,,,2005-03-11 00:00:00,Python,93.0,Active,3.7,Excellent,296.0,1983-08-28 00:00:00,"Apartment 39, New Shirleyside district",New Denise,100073,"memory, human",,,,,,,,,,,
909,,20,Male,90.0,+1-532-921-2430,,,1998-04-06 00:00:00,Python,100.0,Inactive,0.0,Excellent,195.0,1981-02-14 03:44:00,"East Brianshire 9-kv, dom 29",East Terriberg,,"development, reach",1.0,2.0,5.0,"truth, mention",1,735.0,721.0,HP,2019,Apple,2020
910,Christopher Reed,18,Female,,+1-866-064-0331,,,1991-11-11 00:00:00,Data Science,100.0,Inactive,,Excellent,284.0,2010-04-06 23:07:00,"Apartment 2, Schaeferfurt district",East Michael,100131,"sign, traditional",1.0,1.0,2.0,"cold, concern",4,1251.0,692.0,Lenovo,2017,Apple,2022
911,Rebecca Wise,21,Male,90.0,+1-122-237-6138,6138,austinevans@levy.com,1987-08-03 00:00:00,Data Science,100.0,Pending,,Average,279.0,2013-10-31 05:19:00,Andrewsshire,Fosterchester,100309,"talk, network",2.0,4.0,3.0,"sea, according",4,1125.0,1023.0,Lenovo,2022,Apple,2021
912,,20,,90.0,,,michael93@schmidt.com,1987-09-24 00:00:00,Python,83.0,Active,,Excellent,255.0,1985-08-08 00:00:00,,Cabreraberg,,"right, tell",4.0,4.0,3.0,"hold, media",2,1219.0,1321.0,Dell,2024,Apple,2022
913,Kylie Herrera,20,Male,90.0,+1-734-856-0835,,,1987-01-26 22:47:46,Python,89.0,Pending,0.0,,294.0,2020-12-20 06:01:06,Gregoryfurt,Laraside,100833,"white, group",,,,,,,,,,,
914,,20,,90.0,+1-050-621-0179,10179,robert33@medina-garcia.com,1975-07-23 23:00:00,Data Science,,Inactive,,Average,236.0,1975-05-24 00:00:00,"Apartment 9, North Valerie district",New Rebeccahaven,100224,"management, just",5.0,2.0,4.0,"mother, together",1,486.0,1299.0,HP,2022,Apple,2024
915,,20,,91.0,+1-958-738-1760,1760,anaalvarez@gmail.com,2015-03-12 12:43:00,Data Science,,Inactive,,Good,250.0,2015-02-01 23:48:00,,Lake Robert,,"woman, itself",5.0,2.0,3.0,"successful, would",2,1332.0,1235.0,Lenovo,2022,Samsung,2020
916,Jay Wright,20,Female,70.0,+1-115-181-7946,,,2011-12-01 00:00:00,Data Science,100.0,Pending,0.0,Good,144.0,2022-11-30 23:46:42,"New Michaelchester 25-kv, dom 39",Andreston,,"care, leader",,,,,,,,,,,
917,Heather Johnson,18,Male,71.0,+1-257-452-7097,27097,carlsondakota@gmail.com,2022-08-22 05:22:18,Python,65.0,Active,3.82,Average,84.0,1971-11-09 00:00:00,"Apartment 33, Conleyside district",Jonathanhaven,100363,"event, deep",,,,,,,,,,,
919,Christopher Henry,20,Male,78.0,,,donnahoward@murray.com,1975-07-14 00:00:00,Python,100.0,Active,0.0,Excellent,206.0,2021-07-01 12:03:58,,Lake Darlenemouth,,"hear, adult",5.0,4.0,3.0,"action, whole",4,433.0,1049.0,Lenovo,2017,Xiaomi,2018
920,,21,Female,,+1-114-643-3479,33479,obray@aguirre.org,2020-03-17 05:54:00,Data Science,100.0,Active,1.13,Excellent,246.0,1987-03-28 00:00:00,"Richardsonchester 27-kv, dom 41",Jenkinsborough,,,,,,,,,,,,,
921,Angela Moore,,Female,87.0,,,samanthabray@martinez-jones.com,1984-10-15 00:00:00,Python,100.0,Inactive,,Excellent,262.0,1992-12-07 00:00:00,"Thompsonshire 8-kv, dom 40",South Crystalmouth,,"from, job",,,,,,,,,,,
922,Timothy Tran,18,Male,65.0,+1-259-010-1007,,,2021-07-18 14:22:49,Python,,Inactive,2.11,,285.0,1994-09-30 00:00:00,"South Bryan 12-kv, dom 27",Wilsonton,,"rather, up",,,,,,,,,,,
923,Brittany Walton,20,Female,90.0,,,austinlewis@jackson.net,2020-09-21 00:00:00,Data Science,100.0,Inactive,,Excellent,50.0,2002-02-26 00:00:00,,Victoriabury,,,,,,,,,,,,,
924,Sandra Webster,20,Male,90.0,+1-333-433-6868,,,1981-10-19 00:00:00,Python,100.0,Pending,3.7,Excellent,287.0,1972-04-18 00:00:00,,North Danielle,,"short, interest",3.0,2.0,5.0,"data, eye",2,1215.0,1077.0,Lenovo,2019,Xiaomi,2018
925,,20,Female,,+1-194-274-7937,,lisa52@gmail.com,2010-04-12 01:28:00,Python,72.0,Pending,4.5,,85.0,2009-01-02 00:00:00,"West Richard 16-kv, dom 36",Johnburgh,,"with, back",,,,,,,,,,,
928,,21,Male,70.0,,,april93@morris.com,2017-04-17 21:31:07,Data Science,100.0,Active,0.0,Excellent,248.0,1993-06-28 00:00:00,"Apartment 29, Lake Debraville district",Lake Adam,100194,"one, clearly",3.0,4.0,5.0,"of, hand",5,807.0,714.0,Dell,2022,Apple,2019
929,,,Male,63.0,+1-588-717-3328,,,2001-08-05 08:12:58,Data Science,100.0,Inactive,3.7,Good,232.0,2019-04-19 00:00:00,1888 Weaver Tunnel Suite 109,South Matthewmouth,,"whatever, remember",4.0,4.0,3.0,"memory, top",1,1430.0,1235.0,Dell,2022,Xiaomi,2020
930,Joshua Graham,19,,63.0,,,kathryn35@yahoo.com,1975-10-12 10:00:00,Data Science,100.0,Active,,Average,234.0,2021-12-30 01:03:41,West Miguelview,Ramosfort,100170,"any, learn",5.0,4.0,2.0,"bag, serve",0,1174.0,1077.0,HP,2024,Samsung,2018
931,,18,,,,,annette52@yahoo.com,1992-09-15 00:00:00,Python,,Pending,0.0,Excellent,156.0,2014-08-07 00:00:00,New Jenniferview,West Clinton,100464,"list, assume",1.0,4.0,1.0,"stock, fight",4,1008.0,320.0,Lenovo,2023,Samsung,2023
932,,20,Male,90.0,+1-340-803-0578,30578,,2009-06-11 03:36:51,Data Science,,Pending,4.5,,152.0,1986-03-06 00:00:00,"Apartment 2, Sarahbury district",Marciashire,100195,,,,,,,,,,,,
933,,18,Male,66.0,+1-673-345-1499,,,2004-03-10 00:00:00,Data Science,94.0,Pending,,Excellent,165.0,2005-05-06 05:51:00,"West Lisa 12-kv, dom 32",New Russellstad,,"above, approach",,,,,,,,,,,
934,,21,Female,72.0,+1-495-776-5449,,,1983-04-05 00:00:00,Python,75.0,Inactive,,Good,276.0,1973-02-03 00:00:00,0358 Brian Lock,Hollandburgh,,,,,,,,,,,,,
935,Sabrina Morrison,19,Male,90.0,,,,2023-06-10 19:02:00,Data Science,100.0,Active,3.7,Excellent,200.0,1977-09-09 00:00:00,,North Jessica,,"nation, Republican",,,,,,,,,,,
937,Tara Randolph,20,Female,71.0,,,icummings@pierce.info,2019-09-30 10:22:00,Data Science,83.0,Inactive,4.5,Excellent,286.0,1995-05-24 06:26:00,,New Timothyville,,,,,,,,,,,,,
938,Robert Jacobs,20,Female,90.0,+1-958-107-2357,,,1977-01-20 00:00:00,Python,100.0,Inactive,,Good,158.0,1986-08-10 00:00:00,98665 Bell Cliffs Suite 152,Lamshire,,,,,,,,,,,,,
939,,20,Female,,+1-747-198-5597,,,1976-04-03 00:00:00,Data Science,90.0,Active,,Good,197.0,2022-05-05 17:17:39,8302 Ray Light,Melvinshire,,"behind, wonder",5.0,4.0,5.0,"need, station",3,1062.0,338.0,HP,2019,Xiaomi,2024
941,Philip Miller,19,Female,90.0,,,sarahrichardson@hotmail.com,2010-11-20 00:00:00,Data Science,100.0,Inactive,3.7,,75.0,2016-01-31 15:58:00,Port Alicia,West Craigfurt,100249,"oil, research",1.0,2.0,2.0,"project, cell",4,1361.0,488.0,HP,2024,Samsung,2020
942,Ann Wong,20,Female,90.0,,,,1970-02-01 00:00:00,Python,100.0,Pending,1.64,Average,120.0,2007-04-22 00:00:00,,Lake Kenneth,,"possible, eight",5.0,4.0,2.0,"simply, fire",4,724.0,659.0,Dell,2016,Samsung,2019
943,Rita Grimes,20,Female,58.0,,,,1986-02-18 00:00:00,Data Science,100.0,Inactive,3.7,,187.0,1998-03-29 00:00:00,,Sydneyborough,,"computer, technology",5.0,1.0,2.0,"organization, finish",4,1485.0,1227.0,Lenovo,2016,Samsung,2022
945,,20,Female,90.0,+1-617-466-4508,508,,2013-02-06 22:37:00,Data Science,93.0,Pending,4.5,,231.0,1994-09-15 00:00:00,"Apartment 13, Pennyland district",Hamptonstad,100302,"class, father",3.0,5.0,5.0,"let, watch",4,532.0,848.0,HP,2016,Samsung,2024
946,Rebecca Archer,22,Female,84.0,+1-938-957-3063,063,,2021-03-22 13:50:59,Data Science,100.0,Active,,Excellent,222.0,2009-08-21 00:00:00,,East Teresa,,"will, enter",,,,,,,,,,,
947,Ann Hayes,20,Female,90.0,,,,2023-09-04 15:35:07,Data Science,67.0,Active,,Excellent,185.0,2015-10-22 00:00:00,"Apartment 44, North Philip district",Gordonport,100111,"single, player",4.0,3.0,1.0,"trade, score",3,1475.0,1225.0,HP,2024,Xiaomi,2022
948,Thomas Harris,20,Female,,,,,1993-01-05 20:29:39,Data Science,,Active,,,272.0,2021-07-30 09:01:57,,Port Phyllis,,"true, discuss",,,,,,,,,,,
949,Theresa Jordan,20,Female,60.0,+1-445-828-0575,,,1978-01-01 00:00:00,Data Science,100.0,Pending,,Excellent,145.0,2004-05-26 20:30:10,,Lake Jeremy,,"baby, rule",5.0,1.0,3.0,"apply, on",2,573.0,1228.0,HP,2015,Samsung,2022
950,Jason Smith,20,Female,,+1-757-243-5588,,,2010-11-02 15:29:00,Data Science,100.0,Inactive,0.0,Excellent,66.0,1982-10-15 00:00:00,"West Davidmouth 11-kv, dom 27",Leemouth,,"real, wind",4.0,3.0,1.0,"teacher, network",3,1485.0,1174.0,HP,2017,Apple,2019
951,Robert Poole,20,Female,,+1-068-230-4943,4943,,2010-06-23 00:00:00,Data Science,100.0,Inactive,,,75.0,2021-08-17 14:51:56,,West Lucas,,,,,,,,,,,,,
952,Brittany Jackson,20,,77.0,+1-793-384-5630,630,,1987-01-20 00:00:00,Data Science,,Active,3.7,,245.0,1997-11-30 11:37:00,,Dianeberg,,"send, our",1.0,5.0,5.0,"environment, action",0,922.0,1459.0,Lenovo,2016,Samsung,2021
953,Sheila Hansen,,Male,85.0,,,nsummers@wood.net,1989-12-21 21:59:49,Data Science,100.0,Inactive,,Good,185.0,2013-08-12 20:32:00,East James,Estesmouth,100069,,,,,,,,,,,,
954,Amanda Mullins,19,Female,,,,,2013-11-17 00:00:00,Data Science,100.0,Pending,,,254.0,1980-02-03 00:00:00,"Apartment 13, West Nicholas district",West Ashley,100505,"nearly, partner",,,,,,,,,,,
955,Desiree Wade,20,Male,54.0,,,,2012-04-14 00:00:00,Data Science,78.0,Active,2.89,Excellent,120.0,2009-02-27 00:00:00,"East Susan 21-kv, dom 38",Liushire,,"far, half",2.0,1.0,3.0,"evidence, get",3,845.0,1126.0,Dell,2018,Xiaomi,2021
956,Ashley Scott,19,Female,81.0,+1-526-910-3743,3743,thomas01@yahoo.com,2012-08-26 00:00:00,Data Science,,Pending,4.5,Average,64.0,2021-04-02 00:00:00,Lake April,Darrellmouth,100730,"again, plan",1.0,5.0,2.0,"experience, develop",2,1417.0,558.0,Lenovo,2018,Xiaomi,2022
957,Mrs. Erica Wright DVM,20,Male,84.0,+1-515-913-5321,35321,,2002-04-30 00:00:00,Python,76.0,Inactive,2.41,Excellent,88.0,1984-05-09 00:00:00,,East Patricia,,"tell, late",5.0,1.0,1.0,"paper, according",4,992.0,945.0,Dell,2023,Apple,2021
958,Daniel Delacruz,,Male,93.0,+1-634-512-2803,803,,1971-06-24 00:00:00,Data Science,80.0,Pending,,Excellent,157.0,1977-02-25 00:00:00,7424 Dawn Crossroad Apt. 545,South Christopherland,,"good, which",3.0,4.0,1.0,"social, live",1,982.0,308.0,Dell,2019,Xiaomi,2024
959,Jasmine Miller,18,,70.0,,,sarah07@gmail.com,2010-06-22 00:00:00,Data Science,,Inactive,3.7,Excellent,173.0,1978-08-07 07:15:00,"Evanshaven 13-kv, dom 18",Lisaburgh,,"able, operation",3.0,2.0,5.0,"after, thing",0,500.0,1493.0,HP,2023,Apple,2024
960,Valerie Cervantes,18,Female,,,,osullivan@yahoo.com,2014-03-07 00:00:00,Data Science,100.0,Active,1.41,Excellent,124.0,1991-09-27 00:00:00,"Apartment 6, Moniquefurt district",Hansenport,100111,"artist, give",2.0,2.0,2.0,"conference, probably",0,1179.0,773.0,HP,2018,Samsung,2022
961,,20,Male,91.0,+1-462-000-7184,07184,,2021-05-16 12:42:06,Data Science,64.0,Pending,4.5,Average,133.0,2021-02-02 06:59:15,"Apartment 44, Andreafort district",Jonestown,100038,"soldier, interesting",1.0,3.0,1.0,"computer, after",2,621.0,242.0,Lenovo,2020,Samsung,2018
962,,,Female,94.0,+1-280-058-2636,82636,raven66@williams.info,1998-02-10 00:16:50,Data Science,100.0,Inactive,3.7,Excellent,263.0,2020-10-11 23:20:30,14283 Jillian Pine Suite 363,Jamesport,,"fact, exactly",3.0,3.0,5.0,"will, prepare",1,1444.0,1181.0,HP,2024,Samsung,2022
963,Steven Knight,22,Female,51.0,+1-454-199-9513,,smithjoseph@gmail.com,2018-03-28 00:00:00,Data Science,,Pending,1.35,Excellent,243.0,2017-05-23 00:00:00,"Olsonbury 8-kv, dom 16",North Samantha,,"technology, long",1.0,3.0,5.0,"happen, activity",2,1418.0,825.0,Dell,2022,Samsung,2018
964,,22,Female,76.0,+1-422-908-8874,,,1983-09-07 00:00:00,Data Science,100.0,Inactive,,Excellent,237.0,1997-10-09 00:00:00,"Edwardtown 22-kv, dom 5",North Michaelstad,,,,,,,,,,,,,
965,Laura Rhodes,20,Female,98.0,+1-320-392-5508,,,1970-03-11 03:21:00,Data Science,,Active,,Excellent,229.0,1996-11-23 14:42:00,South Glen,New Joe,100945,,,,,,,,,,,,
966,,20,Male,90.0,+1-706-232-6552,,,2015-04-26 00:00:00,Data Science,100.0,Inactive,0.0,Average,201.0,1979-03-05 18:41:01,"New Jonathanfort 22-kv, dom 35",New Dianebury,,"fear, section",2.0,1.0,1.0,"goal, short",1,606.0,676.0,Dell,2018,Xiaomi,2022
